time,client_ip,method,uri,status,req_time,uri_len,qparam_count,has_sqli,has_xss,uri_entropy,special_chars,frac_non_alnum,user_agent_suspicious
2025-11-03T12:28:29+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9iBYs&sid=wnw3v6cyUVIEnP4tAAAA,200,0.001,70,4,0,0,4.75,0,0.1207,0
2025-11-03T12:28:54+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9iBYu&sid=wnw3v6cyUVIEnP4tAAAA,200,25.004,70,4,0,0,4.7975,0,0.1207,0
2025-11-03T12:28:54+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9iHfj&sid=wnw3v6cyUVIEnP4tAAAA,200,0.005,70,4,0,0,4.763,0,0.1207,0
2025-11-03T12:29:19+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9iHfl&sid=wnw3v6cyUVIEnP4tAAAA,200,25.008,70,4,0,0,4.7155,0,0.1207,0
2025-11-03T12:29:19+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9iNo-&sid=wnw3v6cyUVIEnP4tAAAA,200,0.003,70,4,0,0,4.75,1,0.1379,0
2025-11-03T12:29:44+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9iNp3&sid=wnw3v6cyUVIEnP4tAAAA,200,25.002,70,4,0,0,4.7155,0,0.1207,0
2025-11-03T12:29:44+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9iTvs&sid=wnw3v6cyUVIEnP4tAAAA,200,0.002,70,4,0,0,4.7155,0,0.1207,0
2025-11-03T12:30:09+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9iTvu&sid=wnw3v6cyUVIEnP4tAAAA,200,25.003,70,4,0,0,4.763,0,0.1207,0
2025-11-03T12:30:09+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9ia0i&sid=wnw3v6cyUVIEnP4tAAAA,200,0.005,70,4,0,0,4.707,0,0.1207,0
2025-11-03T12:30:34+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9ia0l&sid=wnw3v6cyUVIEnP4tAAAA,200,25.006,70,4,0,0,4.7155,0,0.1207,0
2025-11-03T12:30:34+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9ig7i&sid=wnw3v6cyUVIEnP4tAAAA,200,0.002,70,4,0,0,4.707,0,0.1207,0
2025-11-03T12:30:59+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9ig7j&sid=wnw3v6cyUVIEnP4tAAAA,200,25.003,70,4,0,0,4.763,0,0.1207,0
2025-11-03T12:31:00+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9imEv&sid=wnw3v6cyUVIEnP4tAAAA,200,0.003,70,4,0,0,4.7155,0,0.1207,0
2025-11-03T12:31:25+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9imEy&sid=wnw3v6cyUVIEnP4tAAAA,200,25.003,70,4,0,0,4.7155,0,0.1207,0
2025-11-03T12:31:25+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9isLv&sid=wnw3v6cyUVIEnP4tAAAA,200,0.002,70,4,0,0,4.7155,0,0.1207,0
2025-11-03T12:31:50+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9isLx&sid=wnw3v6cyUVIEnP4tAAAA,200,25.032,70,4,0,0,4.75,0,0.1207,0
2025-11-03T12:31:50+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9iyTb&sid=wnw3v6cyUVIEnP4tAAAA,200,0.004,70,4,0,0,4.763,0,0.1207,0
2025-11-03T12:32:15+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9iyTn&sid=wnw3v6cyUVIEnP4tAAAA,200,25.024,70,4,0,0,4.7007,0,0.1207,0
2025-11-03T12:32:15+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9j2bA&sid=wnw3v6cyUVIEnP4tAAAA,200,0.005,70,4,0,0,4.7827,0,0.1207,0
2025-11-03T12:32:40+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9j2bE&sid=wnw3v6cyUVIEnP4tAAAA,200,25.012,70,4,0,0,4.7975,0,0.1207,0
2025-11-03T12:32:40+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9j8iG&sid=wnw3v6cyUVIEnP4tAAAA,200,0.005,70,4,0,0,4.7975,0,0.1207,0
2025-11-03T12:33:05+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9j8iI&sid=wnw3v6cyUVIEnP4tAAAA,200,25.008,70,4,0,0,4.75,0,0.1207,0
2025-11-03T12:33:05+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9jEpU&sid=wnw3v6cyUVIEnP4tAAAA,200,0.007,70,4,0,0,4.7155,0,0.1207,0
2025-11-03T12:33:30+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9jEpZ&sid=wnw3v6cyUVIEnP4tAAAA,200,25.007,70,4,0,0,4.75,0,0.1207,0
2025-11-03T12:33:30+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9jKwi&sid=wnw3v6cyUVIEnP4tAAAA,200,0.003,70,4,0,0,4.75,0,0.1207,0
2025-11-03T12:33:55+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9jKwl&sid=wnw3v6cyUVIEnP4tAAAA,200,25.004,70,4,0,0,4.75,0,0.1207,0
2025-11-03T12:33:55+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9jR1j&sid=wnw3v6cyUVIEnP4tAAAA,200,0.004,70,4,0,0,4.8105,0,0.1207,0
2025-11-03T12:34:20+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9jR1n&sid=wnw3v6cyUVIEnP4tAAAA,200,25.005,70,4,0,0,4.7827,0,0.1207,0
2025-11-03T12:34:20+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9jX8m&sid=wnw3v6cyUVIEnP4tAAAA,200,0.005,70,4,0,0,4.845,0,0.1207,0
2025-11-03T12:34:45+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9jX8q&sid=wnw3v6cyUVIEnP4tAAAA,200,25.004,70,4,0,0,4.845,0,0.1207,0
2025-11-03T12:34:45+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9jdF-&sid=wnw3v6cyUVIEnP4tAAAA,200,0.002,70,4,0,0,4.8105,1,0.1379,0
2025-11-03T12:35:10+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9jdG1&sid=wnw3v6cyUVIEnP4tAAAA,200,25.004,70,4,0,0,4.8105,0,0.1207,0
2025-11-03T12:35:10+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9jjN4&sid=wnw3v6cyUVIEnP4tAAAA,200,0.004,70,4,0,0,4.763,0,0.1207,0
2025-11-03T12:35:35+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9jjN8&sid=wnw3v6cyUVIEnP4tAAAA,200,25.006,70,4,0,0,4.8105,0,0.1207,0
2025-11-03T12:35:35+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9jpUF&sid=wnw3v6cyUVIEnP4tAAAA,200,0.004,70,4,0,0,4.763,0,0.1207,0
2025-11-03T12:36:00+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9jpUQ&sid=wnw3v6cyUVIEnP4tAAAA,200,25.009,70,4,0,0,4.763,0,0.1207,0
2025-11-03T12:36:00+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9jvbW&sid=wnw3v6cyUVIEnP4tAAAA,200,0.003,70,4,0,0,4.8105,0,0.1207,0
2025-11-03T12:36:25+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9jvbZ&sid=wnw3v6cyUVIEnP4tAAAA,200,25.003,70,4,0,0,4.8105,0,0.1207,0
2025-11-03T12:36:25+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9j_iW&sid=wnw3v6cyUVIEnP4tAAAA,200,0.003,70,4,0,0,4.7975,1,0.1379,0
2025-11-03T12:36:50+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9j_ia&sid=wnw3v6cyUVIEnP4tAAAA,200,25.014,70,4,0,0,4.763,1,0.1379,0
2025-11-03T12:36:50+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9k5qA&sid=wnw3v6cyUVIEnP4tAAAA,200,0.014,70,4,0,0,4.7827,0,0.1207,0
2025-11-03T12:37:15+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9k5qH&sid=wnw3v6cyUVIEnP4tAAAA,200,25.011,70,4,0,0,4.845,0,0.1207,0
2025-11-03T12:37:15+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9kBxV&sid=wnw3v6cyUVIEnP4tAAAA,200,0.004,70,4,0,0,4.8105,0,0.1207,0
2025-11-03T12:37:40+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9kBxc&sid=wnw3v6cyUVIEnP4tAAAA,200,25.004,70,4,0,0,4.8105,0,0.1207,0
2025-11-03T12:37:40+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9kI2d&sid=wnw3v6cyUVIEnP4tAAAA,200,0.003,70,4,0,0,4.763,0,0.1207,0
2025-11-03T12:38:05+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9kI2h&sid=wnw3v6cyUVIEnP4tAAAA,200,25.006,70,4,0,0,4.7975,0,0.1207,0
2025-11-03T12:38:05+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9kO9n&sid=wnw3v6cyUVIEnP4tAAAA,200,0.010,70,4,0,0,4.7138,0,0.1207,0
2025-11-03T12:38:30+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9kOA4&sid=wnw3v6cyUVIEnP4tAAAA,200,25.007,70,4,0,0,4.7007,0,0.1207,0
2025-11-03T12:38:30+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9kUHE&sid=wnw3v6cyUVIEnP4tAAAA,200,0.003,70,4,0,0,4.763,0,0.1207,0
2025-11-03T12:38:55+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9kUHI&sid=wnw3v6cyUVIEnP4tAAAA,200,25.007,70,4,0,0,4.763,0,0.1207,0
2025-11-03T12:38:55+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9kaOc&sid=wnw3v6cyUVIEnP4tAAAA,200,0.007,70,4,0,0,4.7415,0,0.1207,0
2025-11-03T12:39:20+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9kaOm&sid=wnw3v6cyUVIEnP4tAAAA,200,25.007,70,4,0,0,4.776,0,0.1207,0
2025-11-03T12:39:20+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9kgVx&sid=wnw3v6cyUVIEnP4tAAAA,200,0.005,70,4,0,0,4.776,0,0.1207,0
2025-11-03T12:39:45+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9kgV-&sid=wnw3v6cyUVIEnP4tAAAA,200,25.011,70,4,0,0,4.776,1,0.1379,0
2025-11-03T12:39:45+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9kmdC&sid=wnw3v6cyUVIEnP4tAAAA,200,0.007,70,4,0,0,4.8105,0,0.1207,0
2025-11-03T12:40:10+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9kmdG&sid=wnw3v6cyUVIEnP4tAAAA,200,25.006,70,4,0,0,4.8105,0,0.1207,0
2025-11-03T12:40:10+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9kskM&sid=wnw3v6cyUVIEnP4tAAAA,200,0.002,70,4,0,0,4.763,0,0.1207,0
2025-11-03T12:40:35+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9kskO&sid=wnw3v6cyUVIEnP4tAAAA,200,25.005,70,4,0,0,4.7285,0,0.1207,0
2025-11-03T12:40:35+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9kyrb&sid=wnw3v6cyUVIEnP4tAAAA,200,0.006,70,4,0,0,4.763,0,0.1207,0
2025-11-03T12:41:00+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9kyre&sid=wnw3v6cyUVIEnP4tAAAA,200,25.001,70,4,0,0,4.763,0,0.1207,0
2025-11-03T12:41:00+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9l2yk&sid=wnw3v6cyUVIEnP4tAAAA,200,0.007,70,4,0,0,4.763,0,0.1207,0
2025-11-03T12:41:25+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9l2yn&sid=wnw3v6cyUVIEnP4tAAAA,200,25.008,70,4,0,0,4.7007,0,0.1207,0
2025-11-03T12:41:26+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9l93n&sid=wnw3v6cyUVIEnP4tAAAA,200,0.006,70,4,0,0,4.6663,0,0.1207,0
2025-11-03T12:41:51+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9l93q&sid=wnw3v6cyUVIEnP4tAAAA,200,25.004,70,4,0,0,4.7285,0,0.1207,0
2025-11-03T12:41:51+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9lFAn&sid=wnw3v6cyUVIEnP4tAAAA,200,0.004,70,4,0,0,4.673,0,0.1207,0
2025-11-03T12:42:16+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9lFAt&sid=wnw3v6cyUVIEnP4tAAAA,200,25.006,70,4,0,0,4.673,0,0.1207,0
2025-11-03T12:42:16+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9lLHv&sid=wnw3v6cyUVIEnP4tAAAA,200,0.003,70,4,0,0,4.763,0,0.1207,0
2025-11-03T12:42:41+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9lLHx&sid=wnw3v6cyUVIEnP4tAAAA,200,25.008,70,4,0,0,4.7975,0,0.1207,0
2025-11-03T12:42:41+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9lRP0&sid=wnw3v6cyUVIEnP4tAAAA,200,0.010,70,4,0,0,4.75,0,0.1207,0
2025-11-03T12:43:06+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9lRP6&sid=wnw3v6cyUVIEnP4tAAAA,200,25.006,70,4,0,0,4.7155,0,0.1207,0
2025-11-03T12:43:06+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9lXWD&sid=wnw3v6cyUVIEnP4tAAAA,200,0.003,70,4,0,0,4.7975,0,0.1207,0
2025-11-03T12:43:31+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9lXWM&sid=wnw3v6cyUVIEnP4tAAAA,200,25.008,70,4,0,0,4.7975,0,0.1207,0
2025-11-03T12:43:31+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9lddS&sid=wnw3v6cyUVIEnP4tAAAA,200,0.007,70,4,0,0,4.7155,0,0.1207,0
2025-11-03T12:43:56+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9lddW&sid=wnw3v6cyUVIEnP4tAAAA,200,25.003,70,4,0,0,4.7155,0,0.1207,0
2025-11-03T12:43:56+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9ljkP&sid=wnw3v6cyUVIEnP4tAAAA,200,0.002,70,4,0,0,4.75,0,0.1207,0
2025-11-03T12:44:21+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9ljkW&sid=wnw3v6cyUVIEnP4tAAAA,200,25.003,70,4,0,0,4.7975,0,0.1207,0
2025-11-03T12:44:21+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9lprK&sid=wnw3v6cyUVIEnP4tAAAA,200,0.004,70,4,0,0,4.7025,0,0.1207,0
2025-11-03T12:44:46+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9lprM&sid=wnw3v6cyUVIEnP4tAAAA,200,25.003,70,4,0,0,4.7025,0,0.1207,0
2025-11-03T12:44:46+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9lvyJ&sid=wnw3v6cyUVIEnP4tAAAA,200,0.002,70,4,0,0,4.7285,0,0.1207,0
2025-11-03T12:45:11+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9lvyO&sid=wnw3v6cyUVIEnP4tAAAA,200,24.996,70,4,0,0,4.694,0,0.1207,0
2025-11-03T12:45:11+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9m03M&sid=wnw3v6cyUVIEnP4tAAAA,200,0.009,70,4,0,0,4.8105,0,0.1207,0
2025-11-03T12:45:36+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9m03P&sid=wnw3v6cyUVIEnP4tAAAA,200,25.008,70,4,0,0,4.763,0,0.1207,0
2025-11-03T12:45:36+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9m6AQ&sid=wnw3v6cyUVIEnP4tAAAA,200,0.004,70,4,0,0,4.7482,0,0.1207,0
2025-11-03T12:46:01+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9m6AS&sid=wnw3v6cyUVIEnP4tAAAA,200,25.011,70,4,0,0,4.7482,0,0.1207,0
2025-11-03T12:46:01+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9mCHv&sid=wnw3v6cyUVIEnP4tAAAA,200,0.008,70,4,0,0,4.8105,0,0.1207,0
2025-11-03T12:46:26+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9mCI0&sid=wnw3v6cyUVIEnP4tAAAA,200,25.007,70,4,0,0,4.7975,0,0.1207,0
2025-11-03T12:46:26+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9mIP3&sid=wnw3v6cyUVIEnP4tAAAA,200,0.004,70,4,0,0,4.7155,0,0.1207,0
2025-11-03T12:46:51+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9mIP8&sid=wnw3v6cyUVIEnP4tAAAA,200,25.006,70,4,0,0,4.75,0,0.1207,0
2025-11-03T12:46:51+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9mOWN&sid=wnw3v6cyUVIEnP4tAAAA,200,0.007,70,4,0,0,4.8105,0,0.1207,0
2025-11-03T12:47:16+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9mOWV&sid=wnw3v6cyUVIEnP4tAAAA,200,25.008,70,4,0,0,4.776,0,0.1207,0
2025-11-03T12:47:16+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9mUdb&sid=wnw3v6cyUVIEnP4tAAAA,200,0.005,70,4,0,0,4.776,0,0.1207,0
2025-11-03T12:47:41+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9mUdo&sid=wnw3v6cyUVIEnP4tAAAA,200,25.004,70,4,0,0,4.7285,0,0.1207,0
2025-11-03T12:47:41+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9mako&sid=wnw3v6cyUVIEnP4tAAAA,200,0.004,70,4,0,0,4.763,0,0.1207,0
2025-11-03T12:48:06+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9maks&sid=wnw3v6cyUVIEnP4tAAAA,200,25.006,70,4,0,0,4.763,0,0.1207,0
2025-11-03T12:48:06+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9mgrv&sid=wnw3v6cyUVIEnP4tAAAA,200,0.002,70,4,0,0,4.7285,0,0.1207,0
2025-11-03T12:48:31+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9mgrx&sid=wnw3v6cyUVIEnP4tAAAA,200,25.007,70,4,0,0,4.763,0,0.1207,0
2025-11-03T12:48:31+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9mmz2&sid=wnw3v6cyUVIEnP4tAAAA,200,0.004,70,4,0,0,4.8105,0,0.1207,0
2025-11-03T12:48:56+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9mmz9&sid=wnw3v6cyUVIEnP4tAAAA,200,25.007,70,4,0,0,4.776,0,0.1207,0
2025-11-03T12:48:56+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9mt4I&sid=wnw3v6cyUVIEnP4tAAAA,200,0.002,70,4,0,0,4.6877,0,0.1207,0
2025-11-03T12:49:21+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9mt4O&sid=wnw3v6cyUVIEnP4tAAAA,200,25.008,70,4,0,0,4.7007,0,0.1207,0
2025-11-03T12:49:21+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9mzBj&sid=wnw3v6cyUVIEnP4tAAAA,200,0.006,70,4,0,0,4.845,0,0.1207,0
2025-11-03T12:49:46+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9mzBo&sid=wnw3v6cyUVIEnP4tAAAA,200,25.006,70,4,0,0,4.7975,0,0.1207,0
2025-11-03T12:49:46+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9n3Ir&sid=wnw3v6cyUVIEnP4tAAAA,200,0.002,70,4,0,0,4.6533,0,0.1207,0
2025-11-03T12:50:11+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9n3Ix&sid=wnw3v6cyUVIEnP4tAAAA,200,25.004,70,4,0,0,4.7007,0,0.1207,0
2025-11-03T12:50:11+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9n9Ps&sid=wnw3v6cyUVIEnP4tAAAA,200,0.003,70,4,0,0,4.6533,0,0.1207,0
2025-11-03T12:50:36+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9n9Px&sid=wnw3v6cyUVIEnP4tAAAA,200,25.001,70,4,0,0,4.7007,0,0.1207,0
2025-11-03T12:50:36+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9nFWx&sid=wnw3v6cyUVIEnP4tAAAA,200,0.003,70,4,0,0,4.7827,0,0.1207,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,-,400,0.002,1,0,0,0,-0.0,1,1.0,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/rest/user/1,500,0.032,12,0,0,0,2.6887,0,0.25,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/rest/user/2,500,0.032,12,0,0,0,2.6887,0,0.25,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/?id=1+OR+1%3D1,200,0.041,15,1,0,0,3.1808,3,0.3077,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/rest/user/2,500,0.040,12,0,0,0,2.6887,0,0.25,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,-,400,0.000,1,0,0,0,-0.0,1,1.0,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/rest/user/1,500,0.047,12,0,0,0,2.6887,0,0.25,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/rest/user/2,500,0.048,12,0,0,0,2.6887,0,0.25,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/?q=1%27+OR+%271%27%3D%271XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,200,0.049,97,1,1,0,1.612,7,0.0842,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/?id=1+OR+1%3D1,200,0.050,15,1,0,0,3.1808,3,0.3077,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/?id=1%27+OR+%271%27%3D%271,200,0.051,27,1,1,0,3.2693,7,0.32,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/?name=%3Cimg+src%3Dx+onerror%3Dalert%281%29%3E,200,0.053,47,1,0,0,4.2946,8,0.2,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/?q=1%27+OR+%271%27%3D%271,200,0.050,26,1,1,0,3.1531,7,0.3333,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/?name=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,200,0.050,46,1,0,1,4.1432,7,0.1818,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/?q=%3Cimg+src%3Dx+onerror%3Dalert%281%29%3E,200,0.058,44,1,0,0,4.318,8,0.2143,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/?id=1+OR+1%3D1XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,200,0.062,77,1,0,0,1.2166,3,0.0533,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/?q=%253Cimg%2Bsrc%253Dx%2Bonerror%253Dalert%25281%2529%253E,200,0.061,60,1,0,0,4.128,8,0.1552,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/rest/user/2,500,0.062,12,0,0,0,2.6887,0,0.25,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,200,0.063,43,1,0,1,4.0425,7,0.1951,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/?name=%3Cimg+src%3Dx+onerror%3Dalert%281%29%3E,200,0.063,47,1,0,0,4.2946,8,0.2,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/?id=1%27+OR+%271%27%3D%271,200,0.098,27,1,1,0,3.2693,7,0.32,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/rest/user/2,500,0.100,12,0,0,0,2.6887,0,0.25,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/?id=1%27+OR+%271%27%3D%271,200,0.104,27,1,1,0,3.2693,7,0.32,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert%281%29%3C%2Fscript%3E%2500,200,0.105,48,1,0,1,4.1429,8,0.1957,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/rest/user/1,500,0.101,12,0,0,0,2.6887,0,0.25,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,200,0.110,43,1,0,1,4.0425,7,0.1951,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/rest/user/1,500,0.107,12,0,0,0,2.6887,0,0.25,0
2025-11-03T12:50:54+00:00,172.18.0.4,GET,/rest/user/1,500,0.107,12,0,0,0,2.6887,0,0.25,0
