time,client_ip,method,uri,status,req_time,uri_len,qparam_count,has_sqli,has_xss,req_time_f,anomaly
2025-11-03T11:27:57+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.069,30,1,1,0,0.069,0
2025-11-03T11:27:57+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.068,27,1,1,0,0.068,0
2025-11-03T11:27:57+00:00,172.18.0.4,GET,/rest/user/1,500,0.065,12,0,0,0,0.065,1
2025-11-03T11:27:57+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.077,37,1,0,1,0.077,0
2025-11-03T11:27:57+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.077,37,1,0,1,0.077,0
2025-11-03T11:27:57+00:00,172.18.0.4,GET,/rest/user/2,500,0.061,12,0,0,0,0.061,0
2025-11-03T11:27:57+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.075,46,1,1,1,0.075,1
2025-11-03T11:27:57+00:00,172.18.0.4,GET,/rest/user/3,500,0.045,12,0,0,0,0.045,0
2025-11-03T11:27:57+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.033,21,1,1,0,0.033,0
2025-11-03T11:27:57+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.037,30,1,1,0,0.037,0
2025-11-03T11:27:57+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.047,27,1,1,0,0.047,0
2025-11-03T11:27:57+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.051,37,1,0,1,0.051,0
2025-11-03T11:27:57+00:00,172.18.0.4,GET,/rest/user/1,500,0.044,12,0,0,0,0.044,0
2025-11-03T11:27:57+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.052,17,1,0,0,0.052,0
2025-11-03T11:27:57+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.051,37,1,0,1,0.051,0
2025-11-03T11:27:57+00:00,172.18.0.4,GET,/rest/user/2,500,0.038,12,0,0,0,0.038,0
2025-11-03T11:27:57+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.051,46,1,1,1,0.051,0
2025-11-03T11:27:57+00:00,172.18.0.4,GET,/rest/user/3,500,0.037,12,0,0,0,0.037,0
2025-11-03T11:27:57+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.034,21,1,1,0,0.034,0
2025-11-03T11:27:57+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.03,30,1,1,0,0.03,0
2025-11-03T11:27:57+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.04,17,1,0,0,0.04,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.043,37,1,0,1,0.043,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.044,27,1,1,0,0.044,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/1,500,0.038,12,0,0,0,0.038,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.044,37,1,0,1,0.044,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/2,500,0.027,12,0,0,0,0.027,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/3,500,0.024,12,0,0,0,0.024,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.047,46,1,1,1,0.047,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.028,17,1,0,0,0.028,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.031,21,1,1,0,0.031,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.035,27,1,1,0,0.035,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.039,37,1,0,1,0.039,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/1,500,0.036,12,0,0,0,0.036,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.039,30,1,1,0,0.039,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.039,37,1,0,1,0.039,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/2,500,0.03,12,0,0,0,0.03,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/3,500,0.025,12,0,0,0,0.025,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.039,46,1,1,1,0.039,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.026,17,1,0,0,0.026,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.031,21,1,1,0,0.031,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.034,30,1,1,0,0.034,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.035,27,1,1,0,0.035,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/1,500,0.028,12,0,0,0,0.028,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.046,37,1,0,1,0.046,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.045,37,1,0,1,0.045,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/2,500,0.032,12,0,0,0,0.032,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.044,46,1,1,1,0.044,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/3,500,0.028,12,0,0,0,0.028,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.03,21,1,1,0,0.03,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.053,17,1,0,0,0.053,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.051,30,1,1,0,0.051,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.057,27,1,1,0,0.057,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.061,37,1,0,1,0.061,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/1,500,0.058,12,0,0,0,0.058,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.061,37,1,0,1,0.061,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/2,500,0.054,12,0,0,0,0.054,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/3,500,0.052,12,0,0,0,0.052,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.062,46,1,1,1,0.062,1
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.043,30,1,1,0,0.043,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.056,21,1,1,0,0.056,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.059,17,1,0,0,0.059,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.065,27,1,1,0,0.065,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/1,500,0.039,12,0,0,0,0.039,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.066,37,1,0,1,0.066,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.065,37,1,0,1,0.065,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/2,500,0.04,12,0,0,0,0.04,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.067,46,1,1,1,0.067,1
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/3,500,0.036,12,0,0,0,0.036,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.046,17,1,0,0,0.046,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.047,21,1,1,0,0.047,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.048,30,1,1,0,0.048,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.052,27,1,1,0,0.052,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/1,500,0.049,12,0,0,0,0.049,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.052,37,1,0,1,0.052,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/2,500,0.036,12,0,0,0,0.036,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.051,37,1,0,1,0.051,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.05,46,1,1,1,0.05,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/3,500,0.029,12,0,0,0,0.029,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.025,21,1,1,0,0.025,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.03,17,1,0,0,0.03,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.029,30,1,1,0,0.029,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.034,37,1,0,1,0.034,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/1,500,0.024,12,0,0,0,0.024,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.035,27,1,1,0,0.035,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.04,37,1,0,1,0.04,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/2,500,0.026,12,0,0,0,0.026,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.031,46,1,1,1,0.031,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/3,500,0.02,12,0,0,0,0.02,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.023,17,1,0,0,0.023,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.024,21,1,1,0,0.024,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.035,30,1,1,0,0.035,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.041,37,1,0,1,0.041,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.041,27,1,1,0,0.041,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/1,500,0.037,12,0,0,0,0.037,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.041,37,1,0,1,0.041,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/2,500,0.038,12,0,0,0,0.038,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.041,46,1,1,1,0.041,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/3,500,0.034,12,0,0,0,0.034,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.037,21,1,1,0,0.037,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.044,17,1,0,0,0.044,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.04,30,1,1,0,0.04,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.043,27,1,1,0,0.043,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/1,500,0.039,12,0,0,0,0.039,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.042,37,1,0,1,0.042,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.043,37,1,0,1,0.043,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/2,500,0.024,12,0,0,0,0.024,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.045,46,1,1,1,0.045,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/3,500,0.021,12,0,0,0,0.021,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.022,17,1,0,0,0.022,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.022,21,1,1,0,0.022,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.031,37,1,0,1,0.031,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.032,27,1,1,0,0.032,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/1,500,0.024,12,0,0,0,0.024,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.037,30,1,1,0,0.037,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.036,37,1,0,1,0.036,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/2,500,0.029,12,0,0,0,0.029,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.035,46,1,1,1,0.035,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/3,500,0.022,12,0,0,0,0.022,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.024,17,1,0,0,0.024,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.03,27,1,1,0,0.03,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.033,30,1,1,0,0.033,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.039,21,1,1,0,0.039,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/1,500,0.034,12,0,0,0,0.034,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.039,37,1,0,1,0.039,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.037,37,1,0,1,0.037,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/2,500,0.023,12,0,0,0,0.023,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/3,500,0.023,12,0,0,0,0.023,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.036,46,1,1,1,0.036,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.031,21,1,1,0,0.031,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.026,17,1,0,0,0.026,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.031,27,1,1,0,0.031,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.031,30,1,1,0,0.031,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/1,500,0.025,12,0,0,0,0.025,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.035,37,1,0,1,0.035,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.034,37,1,0,1,0.034,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/2,500,0.025,12,0,0,0,0.025,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/3,500,0.018,12,0,0,0,0.018,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.035,46,1,1,1,0.035,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.022,21,1,1,0,0.022,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.022,17,1,0,0,0.022,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.03,27,1,1,0,0.03,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.031,30,1,1,0,0.031,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/1,500,0.03,12,0,0,0,0.03,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.034,37,1,0,1,0.034,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/2,500,0.026,12,0,0,0,0.026,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.035,37,1,0,1,0.035,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/3,500,0.025,12,0,0,0,0.025,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.031,46,1,1,1,0.031,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.028,21,1,1,0,0.028,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.026,17,1,0,0,0.026,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.031,30,1,1,0,0.031,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.036,27,1,1,0,0.036,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/1,500,0.033,12,0,0,0,0.033,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.035,37,1,0,1,0.035,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/2,500,0.023,12,0,0,0,0.023,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.035,37,1,0,1,0.035,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/3,500,0.024,12,0,0,0,0.024,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.035,46,1,1,1,0.035,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.021,21,1,1,0,0.021,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.025,17,1,0,0,0.025,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.028,27,1,1,0,0.028,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.029,37,1,0,1,0.029,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/1,500,0.025,12,0,0,0,0.025,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.029,30,1,1,0,0.029,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.029,37,1,0,1,0.029,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/2,500,0.022,12,0,0,0,0.022,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.032,46,1,1,1,0.032,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/3,500,0.017,12,0,0,0,0.017,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.02,17,1,0,0,0.02,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.019,21,1,1,0,0.019,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.024,30,1,1,0,0.024,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.033,37,1,0,1,0.033,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/1,500,0.029,12,0,0,0,0.029,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.033,27,1,1,0,0.033,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/2,500,0.026,12,0,0,0,0.026,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.033,37,1,0,1,0.033,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/3,500,0.023,12,0,0,0,0.023,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.034,46,1,1,1,0.034,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.025,30,1,1,0,0.025,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.029,21,1,1,0,0.029,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.035,17,1,0,0,0.035,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.037,27,1,1,0,0.037,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/1,500,0.031,12,0,0,0,0.031,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.036,37,1,0,1,0.036,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.034,37,1,0,1,0.034,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/2,500,0.025,12,0,0,0,0.025,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.033,46,1,1,1,0.033,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/3,500,0.018,12,0,0,0,0.018,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.02,17,1,0,0,0.02,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.019,27,1,1,0,0.019,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.023,30,1,1,0,0.023,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/1,500,0.023,12,0,0,0,0.023,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.028,21,1,1,0,0.028,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.027,37,1,0,1,0.027,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/2,500,0.018,12,0,0,0,0.018,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.026,37,1,0,1,0.026,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.027,46,1,1,1,0.027,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.023,21,1,1,0,0.023,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/3,500,0.023,12,0,0,0,0.023,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.024,17,1,0,0,0.024,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.027,27,1,1,0,0.027,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.027,30,1,1,0,0.027,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/1,500,0.029,12,0,0,0,0.029,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.035,37,1,0,1,0.035,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.03,46,1,1,1,0.03,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/2,500,0.028,12,0,0,0,0.028,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.031,37,1,0,1,0.031,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/rest/user/3,500,0.022,12,0,0,0,0.022,0
2025-11-03T11:27:58+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.025,21,1,1,0,0.025,0
